Habitability_Rank,P_NAME,P_RADIUS,P_MASS,P_DENSITY,P_TEMP_SURF,P_PERIOD,P_SEMI_MAJOR_AXIS,S_TEMPERATURE,S_LUMINOSITY,S_METALLICITY,Predicted_Habitability_Probability,P_HABITABLE_BINARY
1456,K2-344 b,-0.8071219820562866,-0.4465839744475809,0.4113281371374415,-0.27399439393719355,-0.3865146200091812,-0.4948254800753021,-1.3396389100390615,-0.7819034323612384,-2.09463995420043,0.0018171296296296306,0
1457,Kepler-267 c,-0.6978965087969601,-0.44309644812806426,-0.1263462125238295,-0.6723720560265549,-0.3765948434007087,-0.46793259380822544,-1.497430111197505,-0.7821825935168311,-1.29884212817056,0.0018171296296296306,0
1458,HIP 54373 c,-0.40662858010542285,-0.4306238170543251,-0.6966118149081125,-0.9361234114738938,-0.353309311448537,-0.42591192702350206,-1.8198138583919112,-0.7816923671721042,0.0274875818792235,0.0018171296296296306,0
1459,Gl 378 b,-0.3884243345622017,-0.42962738096303466,-0.7136526780152777,-0.36034746179024374,-0.3852015509877025,-0.49009041463970837,-2.012972052913454,-0.7816923671721042,0.2927535238891802,0.0018171296296296306,0
1460,HIP 54373 b,-0.5482171565526979,-0.43718655131075534,-0.4985185290238761,-0.701310318620587,-0.374108843046947,-0.4647002348247852,-1.8198138583919112,-0.7816923671721042,0.0274875818792235,0.0018171296296296306,0
1461,Kepler-155 b,-0.7059872845939472,-0.44337132704979965,-0.09628522529580373,-0.6129400904996543,-0.3792602932344283,-0.47224240578614574,-1.157362867321549,-0.7808333761107193,-1.046839483261101,0.0018171296296296306,0
1462,Kepler-1351 b,-0.9123020674171194,-0.4497279021149284,0.35433183585603756,0.9380461181576366,-0.3913347560803301,-0.5059666845133725,-1.2512214266313129,-0.7591936299765444,-0.3040948456332223,0.0017490039840637448,0
1463,Kepler-303 b,-0.9123020674171194,-0.4497279021149284,0.6810132467670169,0.26955685310447125,-0.390511135642194,-0.5059666845133725,-1.9245545695057056,-0.7684413067724838,-2.09463995420043,0.0017490039840637448,0
1464,K2-257 b,-0.9123020674171194,-0.4497279021149284,0.600914085225602,0.0015000578824934177,-0.3913347560803301,-0.5059666845133725,-2.222453475141043,-0.7910920596303674,-0.3040948456332223,0.0017490039840637448,0
1465,K2-147 b,-0.9123020674171194,-0.4497279021149284,0.4679778338461702,0.4443484755440716,-0.3913347560803301,-0.5059666845133725,-2.154440026365852,-0.7862565369983174,-0.7683102441506466,0.0017490039840637448,0
1466,Kepler-1152 b,-0.9123020674171194,-0.4497279021149284,0.6552389125459058,0.31189805816465,-0.391328731596282,-0.5059666845133725,-1.8973491899956292,-0.7714664613411424,-1.7630575266879842,0.0017490039840637448,0
1467,WASP-49 b,1.3879054916663263,-0.24996462792425636,-1.1568855560955968,1.214898286533969,-0.38813179485830945,-0.49174430498623534,0.3280508539286263,-0.35989502486124864,-1.630424555683006,0.0,0
1468,OGLE-2015-BLG-0966L b,-0.14570106065258726,-0.4159177947414866,-0.8930617799393552,-0.12523437080561237,-0.363351620508869,2.3765433116192,0.26683875003095425,-0.37323801982520044,0.0274875818792235,0.0,0
1469,Kepler-350 b,-0.75453193937587,-0.4449862407149945,0.1089333012509287,0.56986994657505,-0.36444832257190557,-0.42052466205110167,1.125168473573867,0.5571976680125436,0.16675220143445077,0.0,0
1470,Kepler-355 c,-0.5805802597406464,-0.4385953057846488,-0.43929774382826586,-0.27068000265528563,-0.3233992976925501,-0.3397156874650953,1.1224479356228594,-0.011453236854204775,0.8232854079090937,0.0,0
1471,Kepler-355 b,-0.8334170033964948,-0.44730553161713604,0.6145014752189449,0.2749602429698983,-0.36489245904890777,-0.42267956804006185,1.1224479356228594,-0.011453236854204775,0.8232854079090937,0.0,0
1472,Kepler-1590 b,-0.898143209772392,-0.44933276366493385,0.9814629973758732,0.4204208498781422,-0.37450993823970985,-0.44940040230316797,0.9442526998318584,-0.2213656528600758,0.09380406738171267,0.0,0
1473,Kepler-350 d,-0.5623760141974254,-0.42639755363264487,0.18356402759878096,-0.027344687900345686,-0.32234662844071976,-0.34014666866288723,1.3194148832758108,0.5571976680125436,0.16675220143445077,0.0,0
1474,Kepler-349 c,-0.7322823059341554,-0.4442646835454393,0.0074448462486563565,0.0020946207168108526,-0.36146791926749944,-0.4194472090566216,0.8123066092079876,-0.3093411359405726,0.8962335419618316,0.0,0
1475,Kepler-348 b,-0.821280839701014,-0.44697911289757536,0.515200676580744,1.006399088303716,-0.3760897280152501,-0.45069334589654403,1.1129260527943325,0.5730563113497308,0.35907000939166944,0.0,0
1476,Kepler-499 b,-0.6898057329999729,-0.4428043892737205,-0.15340773042236402,0.26192619936547645,-0.38010158583797077,-0.4681480844071214,-0.0637066110164749,-0.5434606834802878,-0.10514538912575484,0.0,0
1477,Kepler-472 b,-0.4774228683290603,-0.4339567239803656,-0.607387715817707,0.20100876545483118,-0.3842036706428812,-0.4805387938436424,-0.4935516072756832,-0.6554690044820134,0.9559183789140718,0.0,0
1478,Kepler-289 c,1.2155719671905,-0.22522054278762305,-1.106198755252591,-1.029411930328409,-0.041463376414618475,0.016921253707813017,0.8585557543751176,-0.22408096495383983,0.22643703838669105,0.0,0
1479,Kepler-35 b,0.5217879425988523,-0.38265229123173294,-1.1289963854764997,-1.1450970628503998,-0.02567161936599901,0.11763078510186653,0.33621246778164926,-0.3319803917382694,-2.09463995420043,0.0,0
1480,Kepler-343 c,-0.7201461422386747,-0.4438523651628363,-0.04156821496666098,-0.19019977508417144,-0.3305554013271572,-0.3526451233988563,0.6096265318579178,0.02822524386894467,0.856443650660338,0.0,0
1481,Kepler-342 b,-0.6736241814059987,-0.442220271565033,-0.20560075070580647,0.3542200474417067,-0.353235177906743,-0.3946657901835796,1.110205514843325,0.6383486329591747,-0.11177703767600376,0.0,0
1482,Kepler-337 c,-0.7140780603909344,-0.44364620597153487,-0.06534656545639103,0.797371345602077,-0.36866332905919275,-0.4323766449903826,0.4423134478709475,0.7349597214741206,0.6243359514016261,0.0,0
1483,Kepler-335 c,-0.5077632775677622,-0.43543419818469287,-0.5668552620245172,-0.46559781668164385,-0.2048606291331894,-0.14900650744212016,0.7048453601431854,1.1221886421594374,1.7384529078434443,0.0,0
1484,Kepler-334 d,-0.8435304731427287,-0.4475804105388714,0.7004718081404535,-0.3499161518354578,-0.32526912600689883,-0.3515676704043762,0.6381921803434981,-0.23081485511204688,-0.18472517172874187,0.0,0
1485,K2-260 b,1.7637220274363796,0.32336666007503445,-1.104147749511017,2.0949762501754474,-0.38856861403530724,-0.4890506725000351,1.3194148832758108,0.9723999058504273,-1.0335761861606034,0.0,0
1486,Kepler-489 b,0.43278940883199357,-0.3727961638942616,-1.0727373821716926,-0.5946981500141862,-0.34730297910439245,-0.4023157064443882,-0.4690667657166144,-0.6572648380243833,-0.10514538912575484,0.0,0
1487,Kepler-461 b,-0.6068752810808546,-0.43966046160637307,-0.38245963164045543,0.6040269949938972,-0.372548925781628,-0.44412088263021554,0.37429999909575634,0.08834278934668496,0.16012055288420185,0.0,0
1488,Kepler-479 b,-0.6999192027462069,-0.44316516785849813,-0.11891317084531601,-0.35833091996135824,-0.36077558556295125,-0.42548094582571006,-0.15212409442422345,-0.613020315515819,-0.2377783601307332,0.0,0
1489,HATS-41 b,1.7637220274363796,3.4547187885524333,0.7301782867697139,2.0949762501754474,-0.3841546759715842,-0.4697642638988415,1.3194148832758108,1.486854013534705,1.818032690446431,0.0,0
1490,K2-38 b,-0.7939744713861824,-0.43876710511073336,2.3981424165365874,0.9410331785132626,-0.38465528159944684,-0.4783838878546822,0.4708790963565278,-0.25570812972563334,1.4532920201827406,0.0,0
1491,Kepler-388 c,-0.9123020674171194,-0.4497279021149284,0.6419652081594333,-0.33263232796612935,-0.35851199991876137,-0.4323766449903826,-1.1709655570765873,-0.6263249000443769,-0.10514538912575484,0.0,0
1492,Kepler-387 c,-0.9123020674171194,-0.4497279021149284,0.6810132467670169,0.24536491102863534,-0.36262304818378815,-0.42698938001798215,0.5647376556662916,-0.11157867062187449,-2.09463995420043,0.0,0
1493,Kepler-387 b,-0.9123020674171194,-0.4497279021149284,0.8558391209909333,0.6857110803340399,-0.3768365675345909,-0.45931296985238473,0.5647376556662916,-0.11157867062187449,-2.09463995420043,0.0,0
1494,Kepler-404 b,-0.8718481884321836,-0.44830196770842656,0.9888513074781615,-0.31222801552756685,-0.3626447322025103,-0.42267956804006185,0.4015053786058328,-0.577076562091002,-0.37041133113571156,0.0,0
1495,Kepler-365 b,-0.7161007543401812,-0.44371492570196874,-0.05747495890165152,0.2139832622186826,-0.36592620196639225,-0.42698938001798215,0.8884816718362016,-0.15077939791250922,-1.5508447730800188,0.0,0
1496,Kepler-371 b,-0.746441163578883,-0.4447285417258676,0.07020474598363885,-0.31586494483353,-0.29804498415994135,-0.31708917458101343,0.4178286063118787,0.08420449177240368,-1.4115801535247916,0.0,0
1497,Kepler-1508 b,-0.8597120247367029,-0.44799272892147435,0.8602363652200405,0.19365318454686992,-0.33764304453164956,-0.35706268067622465,1.0870809422597598,0.9479121542392096,-0.03882890362326567,0.0,0
1498,Kepler-373 c,-0.877916270279924,-0.4484394071692942,1.0671971432320395,0.07147207923567415,-0.3488532202495877,-0.3968206961725398,0.5824211523478413,0.02051877326915568,0.35907000939166944,0.0,0
1499,Kepler-373 b,-0.8536439428889626,-0.4478381095279982,0.7987286673327247,0.9798333785733381,-0.3803754371356791,-0.46793259380822544,0.5824211523478413,0.02051877326915568,0.35907000939166944,0.0,0
1500,Kepler-65 d,-0.821280839701014,-0.4448831611193438,1.2695560626252367,0.9176120102116817,-0.3730631482859397,-0.4420737219407033,1.1591751979614626,0.6858756425732493,1.022234864416561,0.0,0
1501,Kepler-44 b,1.3430016859930478,0.09401696494270964,-0.9121119159646245,1.729102482804569,-0.3868219953406669,-0.4845253699232187,0.6001046490293911,0.3241697252127484,0.8896018934115827,0.0,0
1502,Kepler-411 e,-0.46528670463357963,-0.4334413260021119,-0.6257229283402349,-0.8981749344353626,-0.30720970734954145,-0.33217351650373467,-0.7156971336652131,-0.6791301445074746,0.6243359514016261,0.0,0
1503,Kepler-488 b,1.7637220274363796,3.4547187885524333,2.8012371505367164,1.387831941529653,-0.38717663552324993,-0.48646478531328285,0.831350374865041,-0.0985503048684711,0.09380406738171267,0.0,0
1504,Kepler-522 b,0.26895119894300396,-0.38636831065494204,-1.038899551619578,-0.11673138677420818,-0.28728198710401714,-0.25772151458516074,1.3194148832758108,1.4974666726798962,1.818032690446431,0.0,0
1505,WASP-37 b,1.5011763528241464,0.530816751512708,-0.7251533616920603,1.0216875629233602,-0.38589035519426945,-0.4845253699232187,0.6001046490293911,-0.3252977478689663,-1.9885335773964472,0.0,0
1506,Kepler-414 b,-0.7828496546653251,-0.44598267680628495,0.229634988816834,0.5603764662285907,-0.3827283672467215,-0.47579800066793,0.24099363949638158,-0.4659526574665466,0.22643703838669105,0.0,0
1507,Kepler-431 c,-0.9123020674171194,-0.4497279021149284,0.3779131719811592,0.9572051374143705,-0.3714525648376701,-0.44131950484456733,0.8775995200321711,0.7967287009761302,0.35907000939166944,0.0,0
1508,K2-117 b,-0.718123448289428,-0.44378364543240256,-0.049548805881145824,0.1648698188344854,-0.3913347560803301,-0.5059666845133725,-2.1503592194393404,-0.7898840780188449,-0.4367278166382007,0.0,0
1509,TOI-2977 b,1.532932647827321,0.4653298033576817,-0.7814669852914486,1.5765474971161781,-0.38934635511227184,-0.49609721508393484,0.4518353306994743,-0.25570812972563334,-0.018933957972518924,0.0,0
1510,K2-371 b,1.505626279512489,-0.2593698507504862,-1.1568855560955968,0.37460401765468865,-0.3871933230347743,-0.4882228373505982,-0.5901307045364547,-0.6569073255103323,-0.814731784002389,0.0,0
1511,Kepler-63 b,0.10713568300326107,-0.24583646191777045,-0.14794166209375706,0.2849945150885945,-0.3693930323447201,-0.4463835339186237,0.29540439851653455,-0.45624781163272166,0.22643703838669105,0.0,0
1512,HD 73583 b,-0.6250795266240757,-0.4344721219586193,0.14435452102963775,-0.42279245106709157,-0.37794523552534004,-0.4550031578744644,-1.1532820603950376,-0.7235190256393452,-0.10514538912575484,0.0,0
1513,WASP-189 b,1.7637220274363796,0.6345981989502982,-1.0604909406046734,2.0949762501754474,-0.38829434612726255,-0.4781360736659518,1.3194148832758108,3.2951516246174632,1.818032690446431,0.0,0
1514,WASP-180 A b,1.6826120000715827,0.03943116506586188,-1.0589749527434207,1.5259284860808333,-0.38636416142564955,-0.48086202974198644,1.3194148832758108,0.24343844309095627,0.558019465899137,0.0,0
1515,TOI-3082 b,-0.3880197957723524,-0.42966174082825154,-0.7154813309086034,0.43233397280045816,-0.3905397209139519,-0.5041572218064255,-1.490628766319986,-0.741951909366069,1.022234864416561,0.0,0
1516,Kepler-449 c,-0.5696577124147139,-0.43813144760422046,-0.460442881054619,-0.2556737791764612,-0.30111696568371316,-0.3193518258694216,0.3949488821439048,0.1982442770084721,-1.1993673999168264,0.0,0
1517,Kepler-721 b,-0.5947391173853739,-0.4391794234933363,-0.40991806627774013,0.18564981087663285,-0.38077904382117944,-0.4697642638988415,-0.3860903582108811,-0.5902377081291216,-0.171461874628244,0.0,0
1518,Kepler-717 b,-0.6392383842688033,-0.4409317766193988,-0.3036022056264449,1.9941585899258796,-0.38354975663650887,-0.4765522177640661,0.1716199217456866,1.241541274575917,-0.9009432151556249,0.0,0
1519,Kepler-358 c,-0.5522625444511914,-0.43739271050205686,-0.4929883381978934,-1.0001561213965122,-0.1607942975551333,-0.122070182580118,0.747013698383804,-0.4403227193669097,0.12696231013295728,0.0,0
1520,WASP-187 b,1.7637220274363796,-0.015171814743594412,-1.1568855560955968,2.0949762501754474,-0.38146676748869973,-0.462222092937481,1.0761987904557293,3.2951516246174632,-0.10514538912575484,0.0,0
1521,WASP-54 b,1.7637220274363796,-0.1298380723434526,-1.1568855560955968,2.0177435341261365,-0.38556312031001727,-0.4788364181123639,1.0081853416805382,1.1088713546854505,-1.8956904976929627,0.0,0
1522,Kepler-715 b,-0.3702200890189806,-0.42880274419782877,-0.7344183351318656,0.336581504633371,-0.36778073203370537,-0.4320534090920386,0.6966837462901625,-0.06490983826278143,0.0274875818792235,0.0,0
1523,Kepler-675 b,-0.6351929963703097,-0.44077715722592276,-0.31421403379778445,0.6815421388808869,-0.389383321603737,-0.4975625511564277,-0.5629253250263782,-0.6532865362203168,-0.4367278166382007,0.0,0
1524,Kepler-694 b,-0.5623760141974254,-0.43782220881726824,-0.47423697001596693,0.4155985717988471,-0.3780359613695348,-0.46157562114079287,0.4640777514790087,-0.38520511455223544,-0.10514538912575484,0.0,0
1525,Kepler-674 b,-0.7868950425638187,-0.44598267680628495,0.2842385199142516,0.3018819968657053,-0.38964826239788286,-0.5024110896315881,-1.5872078635807574,-0.7490273681804627,-1.8956904976929627,0.0,0
1526,Kepler-673 b,0.19411152282087282,-0.3922094877418171,-1.0201633400591104,0.49277666643245893,-0.3854642743669954,-0.4835556622281867,-0.005215045069810487,-0.5808383668549031,-0.10514538912575484,0.0,0
1527,Kepler-702 b,0.7260800314727777,-0.34582366969898537,-1.1162745493116832,0.0036841635489119626,-0.3663166410611003,-0.43776390996278297,0.08184216936243423,-0.45788396122768205,-0.10514538912575484,0.0,0
1528,Kepler-813 b,-0.6958738148477133,-0.44302772839763044,-0.1337245991647898,-0.34299164499552925,-0.3420828797586521,-0.37753428757134627,0.5225693174256731,-0.3782645216570589,-0.9672597006581142,0.0,0
1529,Kepler-69 b,-0.6756468753552454,-0.4422889912954669,-0.19873642976172076,0.005835624471130262,-0.35731389450550666,-0.4312991919959025,0.3797410749977716,-0.40348956551178683,-2.028323468697941,0.0,0
1530,Kepler-714 b,0.827214728935117,-0.33585930878608083,-1.1279701041460002,0.9198145365253687,-0.3731542504596878,-0.44293568433628744,0.8653570992526367,0.6619206478926618,0.16012055288420185,0.0,0
1531,K2-100 b,-0.34392506767877246,-0.4145434001328101,-0.4798893475309888,2.0949762501754474,-0.3912523907802518,-0.5001484383431799,0.7973436504774455,0.09667684168101108,1.3538172919290068,0.0,0
1532,K2-266 b,-0.46124131673508606,-0.4326376143948231,-0.6094658883918127,1.5111411679198485,-0.3913347560803301,-0.5059666845133725,-1.4607028488589018,-0.735514429787622,-0.9009432151556249,0.0,0
1533,rho CrB c,0.040386782678117086,-0.40354824326339817,-0.9731939690183619,-0.80905733383008,-0.1081148331826653,-0.07940304399870665,0.623229221612956,0.11785088812324337,-1.4314750991755385,0.0,0
1534,Kepler-271 c,-0.9123020674171194,-0.4497279021149284,0.7586126297712223,0.1222380357941337,-0.3750923062516509,-0.4569425732645286,0.26683875003095425,-0.5268712399481594,-0.9672597006581142,0.0,0
1535,Kepler-484 b,-0.6675560995582583,-0.4419969324411231,-0.22404021385816872,0.013101399201881083,-0.3676707654960469,-0.43603998517161485,0.4205491442628863,-0.4377439294315253,-0.7683102441506466,0.0,0
1536,Kepler-481 b,-0.6230568326748289,-0.4403132990454944,-0.34529705068513245,0.4431343472702712,-0.36762778899908094,-0.43625547577051094,0.6028251869803987,0.010984969911812014,0.09380406738171267,0.0,0
1537,TOI-1136 c,-0.5463967319983758,-0.43715219144553846,-0.5041010080224564,0.48913560683748053,-0.37834184631204865,-0.46051932070350043,0.5592965797642764,-0.3252977478689663,0.35907000939166944,0.0,0
1538,HAT-P-66 b,1.7637220274363796,-0.024454321311201975,-1.1568855560955968,2.0949762501754474,-0.3875956210173519,-0.4855704993278644,0.8748789820811634,1.2942276225369085,0.12696231013295728,0.0,0
1539,Kepler-298 b,-0.7322823059341554,-0.4442646835454393,0.0074448462486563565,-0.4777579618090566,-0.3664598209353077,-0.4463835339186237,-1.2158544332682135,-0.7178209597218543,-1.4977915846780274,0.0,0
1540,Kepler-291 b,-0.6918284269492196,-0.4428731090041544,-0.14616303907986025,1.1022876130501482,-0.3859775588642618,-0.48193948273646653,0.8748789820811634,-0.21037834628208968,-0.8346267296531358,0.0,0
1541,Kepler-58 b,-0.566421402095919,-0.39100689245922515,2.2975992960833316,0.13122589808631166,-0.3671836609725926,-0.43269988088872663,0.6585962149760555,-0.30585443045683663,0.4917029803966477,0.0,0
1542,Kepler-295 c,-0.8920751279246516,-0.44905788474319863,1.028078945535726,0.470993919730851,-0.33533152475565986,-0.37958144826085843,0.3321316608551378,1.3632421371902814,-0.171461874628244,0.0,0
1543,Kepler-294 b,-0.7707134909698444,-0.4455016386932482,0.1898892896206351,0.7124609965371026,-0.38554179121287974,-0.48086202974198644,0.7538150432613231,-0.4487911571066219,0.9559183789140718,0.0,0
1544,Kepler-302 b,-0.30751657659233034,-0.4253667576761375,-0.7873839522512798,-0.46321424235157815,-0.31094377537169887,-0.32463134554237405,0.5184885104991617,-0.2401130022181714,0.2927535238891802,0.0,0
1545,Kepler-293 c,-0.35403853742500635,-0.42794374756740594,-0.7492044445106215,-0.9119461352371299,-0.24341955234269327,-0.22442821705572613,0.6055457249314063,-0.5134169089071675,0.16012055288420185,0.0,0
1546,Kepler-1474 b,-0.6918284269492196,-0.4428731090041544,-0.14616303907986025,-0.5437086719325169,-0.29334067601558034,-0.30545268224062855,0.6953234773146587,-0.2658680323812266,0.16012055288420185,0.0,0
1547,Kepler-1417 b,-0.9123020674171194,-0.4497279021149284,0.8203296540637871,0.15761771602299035,-0.33864338538444094,-0.37839624996693033,0.6531551390740402,0.45698742866553044,0.0274875818792235,0.0,0
1548,WASP-81 b,1.7637220274363796,-0.05393993040830838,-1.1568855560955968,1.7583691144189135,-0.38831563240846284,-0.49047291045274877,0.6953234773146587,0.08834278934668496,-2.09463995420043,0.0,0
1549,Kepler-828 b,-0.8233035336502609,-0.44703065269540077,0.5323890236033089,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,-0.43506004132901877,-0.6659403209949659,-0.2377783601307332,0.0,0
1550,Kepler-827 b,0.010046373439415217,-0.4056098351764129,-0.961767917587932,-0.564130278575889,-0.24969114913566687,-0.23714216239059113,0.33077139187963395,0.05977082352643334,-0.5030443021406898,0.0,0
1551,Kepler-848 b,-0.7848723486145719,-0.4459311370084596,0.26987488507289487,1.382498126051391,-0.37649936893105773,-0.4550031578744644,0.45727640660148955,1.1947889657182902,0.8896018934115827,0.0,0
1552,Kepler-845 b,-0.7161007543401812,-0.44371492570196874,-0.05747495890165152,1.489265213626546,-0.3913347560803301,-0.5059666845133725,-0.6064539322425005,-0.6854187619234107,-0.03882890362326567,0.0,0
1553,Kepler-844 b,-0.7889177365130655,-0.44605139653671877,0.2942050408126453,0.21525435314153016,-0.38860704922609185,-0.500471674241524,-1.6742650780130022,-0.7510361869225516,-1.696741041185495,0.0,0
1554,Kepler-788 b,-0.6129433629285951,-0.4399009806628914,-0.36837344114348364,0.7172329160123538,-0.37231039706874325,-0.4426124484379434,1.0884412112352637,0.29574487841440744,0.22643703838669105,0.0,0
1555,Kepler-525 b,-0.5967618113346208,-0.43926532315637856,-0.40580567098888815,0.3497778884745115,-0.3433375669962862,-0.3821673354476106,0.2913235915900231,0.8999400559094377,0.6243359514016261,0.0,0
1556,Kepler-523 b,-0.7322823059341554,-0.4442646835454393,0.0074448462486563565,0.2460059009619437,-0.3795284869130663,-0.46728612201153735,0.2124279910108013,-0.5440791201164856,-0.3040948456332223,0.0,0
1557,WASP-25 b,1.2972888027400702,-0.21174254205763698,-1.1143100405413409,0.7398306769636112,-0.3853625896146637,-0.4816162468381225,0.5320912002541999,-0.44458130897814724,-0.4367278166382007,0.0,0
1558,Kepler-530 b,-0.519899441263243,-0.4359839560281634,-0.5482042141737371,-0.6987894066589677,-0.28523924155697183,-0.29424717109803566,0.45999694455249723,-0.43514726335925347,-0.6356772731456682,0.0,0
1559,Kepler-693 b,0.9303721203467031,-0.325207750568838,-1.138405101447926,-0.46671856066689366,-0.35265683881815585,-0.41179729279581295,-0.6499825394586229,-0.6211130885647321,-0.7683102441506466,0.0,0
1560,Kepler-741 b,-0.52799021706023,-0.436344734612941,-0.5352205918876508,0.8692030351064164,-0.3761397164669842,-0.4524172706877122,1.047633141970149,0.285585793654697,0.35907000939166944,0.0,0
1561,Kepler-738 b,-0.6230568326748289,-0.4403132990454944,-0.34529705068513245,-0.5241661984105214,-0.3267093020251065,-0.36535906873372126,-0.04330257638391755,-0.49932849385937067,-0.7019937586481574,0.0,0
1562,Kepler-524 c,-0.9123020674171194,-0.4497279021149284,0.7713328569021556,2.0949762501754474,-0.3906465576629377,-0.49993294774428393,0.8912022097872093,0.5923293121679752,0.0274875818792235,0.0,0
1563,Kepler-524 b,-0.7423957756803894,-0.444591102265,0.0528429881029496,0.9578982308331779,-0.37350548170495496,-0.4473532416136558,0.8912022097872093,0.5923293121679752,0.0274875818792235,0.0,0
1564,Kepler-516 b,0.032296006881129935,-0.40406364124165184,-0.9699626772093644,0.3028383686003889,-0.3259560570162133,-0.31795113697659755,1.3194148832758108,2.398186884240009,-0.03882890362326567,0.0,0
1565,K2-141 b,-0.8233035336502609,-0.4434572267128418,1.8442247938294796,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,-1.073026190840312,-0.7214498206218626,-0.10514538912575484,0.0,0
1566,WASP-71 b,1.5466869666821992,0.3069857661321976,-0.8757599971137798,2.0949762501754474,-0.38778833780416616,-0.482779896072161,0.940171892905347,2.183897140588121,0.8896018934115827,0.0,0
1567,NGTS-23 b,1.7438996267337605,-0.11728107062067328,-1.1426156999180788,1.380203717372432,-0.3844848555782543,-0.4782761425552342,0.9496937757338737,0.16844173571412152,-1.8293740121904734,0.0,0
1568,TOI-3984 A b,0.46919789991843586,-0.3764039497420374,-1.0965216758810405,-0.6566568584989634,-0.3837048917344445,-0.48840420070334706,-2.332363208361752,-0.7956503198521166,1.0885513499190502,0.0,0
1569,Kepler-107 b,-0.818044529382219,-0.4454672788280312,0.9866620659660008,1.722456914039405,-0.38700989955980303,-0.4836203094078555,0.6735591737065976,0.36953989226550327,1.818032690446431,0.0,0
1570,Kepler-483 b,-0.47944556227830715,-0.43412852330645013,-0.6075503563545656,-0.15368843983918887,-0.31081701766287867,-0.30933151302075684,1.3194148832758108,0.5923293121679752,0.4917029803966477,0.0,0
1571,Kepler-48 d,-0.7161007543401812,-0.43837196666073885,0.7379823182442524,-0.8239365012256764,-0.27513614231632766,-0.2870282360350191,-0.22421835012592609,-0.5495814175425897,1.022234864416561,0.0,0
1572,Kepler-758 b,-0.6271022205733225,-0.44046791843897054,-0.33506157575609374,0.8015157703664196,-0.3618564147440055,-0.42278731333950986,1.1822997705450276,1.0565126762624883,-0.7683102441506466,0.0,0
1573,Kepler-80 b,-0.5886710355376336,-0.44008995992158445,-0.4997247832913036,-0.348562101738581,-0.3761018685869171,-0.46276081943472097,-1.1138342601054267,-0.7255411249658303,0.16012055288420185,0.0,0
1574,Kepler-810 b,-0.7383503877818959,-0.4444708427367408,0.032661577486323944,0.7090244635532823,-0.3830177863628595,-0.4733198587806258,0.6041854559559026,-0.3374791671002282,0.558019465899137,0.0,0
1575,Kepler-81 c,-0.6493518540150371,-0.4446082821976084,-0.5888983965007751,-0.6325779803240478,-0.3620527765191579,-0.4426447720277778,-1.3246759513085193,-0.7463475987746536,-1.29884212817056,0.0,0
1576,Kepler-542 b,-0.8111673699547801,-0.44668705404323167,0.44352407998415033,-0.11247526750958192,-0.3589402381622396,-0.42074015264999765,0.22739094974134336,-0.4263610168387487,0.0274875818792235,0.0,0
1577,Kepler-765 b,-0.6372156903195565,-0.44086305688896493,-0.3096804234042617,-0.30073461390026707,-0.31803820997254595,-0.3435945182452236,0.7374918155552772,-0.09690485170784433,0.16012055288420185,0.0,0
1578,Kepler-796 b,-0.8657801065844434,-0.4481473483149504,0.9236294121878297,1.48171230650432,-0.3779372745778586,-0.4612523852424489,0.15801723199064835,1.0956457737873175,0.4917029803966477,0.0,0
1579,Kepler-82 f,-0.14974644855108094,-0.4160895940675712,-0.8900320625100185,-0.992919335993747,-0.18264273229300274,-0.16678448185104153,0.23147175666785483,-0.5078592757127459,1.2941324549767665,0.0,0
1580,Kepler-770 d,-0.8455531670919756,-0.44763195033669667,0.7196965927422186,0.6900500925113745,-0.3842707347664124,-0.46620866901705726,0.3253303159776187,-0.23348676760553216,-0.171461874628244,0.0,0
1581,Kepler-758 d,-0.6999192027462069,-0.44316516785849813,-0.11891317084531601,0.3588464128815873,-0.33823184817330926,-0.3766723251757622,1.1822997705450276,1.0565126762624883,-0.7683102441506466,0.0,0
1582,Kepler-745 b,-0.6918284269492196,-0.4428731090041544,-0.14616303907986025,0.6572935875497162,-0.36799226079124386,-0.43399282448210275,0.6667578288290784,0.40265215148641076,0.2927535238891802,0.0,0
1583,Kepler-789 b,-0.6999192027462069,-0.44316516785849813,-0.11891317084531601,0.7904267174076383,-0.37163431511088485,-0.4301139937019744,0.6953234773146587,0.7893356378549147,-0.5030443021406898,0.0,0
1584,Kepler-764 b,-0.7970085123100527,-0.4462747356606287,0.34899876796645046,0.23272662420809476,-0.3753008178940356,-0.4545721766766723,0.2695592879819619,-0.4386055060662696,-0.5030443021406898,0.0,0
1585,Kepler-1901 b,-0.8305852318675492,-0.4472368118867023,0.5878615198547992,1.0293522308071918,-0.3861532763155882,-0.48377115282708266,0.4586366755769934,-0.30468682785386064,0.8232854079090937,0.0,0
1586,Kepler-798 b,-0.6453064661165436,-0.4411722956759172,-0.2882456600790275,0.15633520606580484,-0.3573223647372938,-0.4060867919250685,1.1768586946430122,0.039918854660183176,0.09380406738171267,0.0,0
1587,Kepler-758 c,-0.7868950425638187,-0.44598267680628495,0.2842385199142516,1.805838614426379,-0.3825651599362043,-0.4736430946789698,1.1822997705450276,1.0565126762624883,-0.7683102441506466,0.0,0
