P_MASS,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,S_MAG,S_DISTANCE,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TEMP_SURF,P_TEMP_SURF_MIN,P_TEMP_SURF_MAX,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,P_HABZONE_OPT,P_HABZONE_CON,Habitability_Score_Index,Stellar_Compatibility_Index,P_TYPE_Jovian,P_TYPE_Miniterran,P_TYPE_Neptunian,P_TYPE_Subterran,P_TYPE_Superterran,P_TYPE_Terran,S_TYPE_TEMP_A,S_TYPE_TEMP_B,S_TYPE_TEMP_BD,S_TYPE_TEMP_F,S_TYPE_TEMP_G,S_TYPE_TEMP_K,S_TYPE_TEMP_M,S_TYPE_TEMP_O,S_TYPE_TEMP_PSR,S_TYPE_TEMP_WD,P_TYPE_TEMP_Cold,P_TYPE_TEMP_Hot,P_TYPE_TEMP_Warm,Derived_S_TYPE_A-Type,Derived_S_TYPE_B-Type,Derived_S_TYPE_F-Type,Derived_S_TYPE_G-Type,Derived_S_TYPE_K-Type,Derived_S_TYPE_L-Type,Derived_S_TYPE_M-Type,Derived_S_TYPE_O-Type,Derived_S_TYPE_Y-Type,P_HABITABLE_BINARY
0.16283082422729614,1.642360390481572,0.7726822328393854,0.8885807262422021,0.957547144866148,0.33294275063079337,-2.1291091039679544,-0.9945432421792983,-0.6527030774096305,1.9725504501000168,2.8795690168425243,-1.8956904976929627,-0.57576182935079,1.7266653370984149,-2.603388086353734,0.5120051503344324,0.06804497620578437,-0.18430324650236274,-0.9880906261905953,0.8528719053293816,0.9431317329583077,0.8681340682076529,0.8757945753248025,-0.5001469768966255,-0.5228078594427482,-0.46942705607693347,-0.28932663591160684,-0.3704033027959469,-0.20167886254021722,-0.2859616634024095,-0.3704033182307504,-0.2016788551118137,3.2951516246174632,2.6708194818586164,2.6876942142098312,2.670755110920215,2.687692055149277,2.6690276935169126,2.687692055149277,2.670396299276978,2.687692055149277,2.6611598246429486,-0.7868255253304071,-0.22263541600192238,-0.18640130844209774,-0.5325863203853598,-0.6675856204466791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3.4547187885524333,1.318729358602086,3.673799998797402,3.2880685449493465,0.9946086237572218,-3.149089623024018,-2.1291091039679544,-1.0164333031448245,1.3194148832758108,1.7852404271046103,1.0335195961184596,0.35907000939166944,-1.5588218543028067,1.245356590706856,-0.8673170161430699,3.0554695333639135,3.5025090543893485,3.504680746327702,2.8012371505367164,3.2969896469878552,3.322219236081727,3.3348275106081937,3.2920803309287834,-0.6054429956894218,-0.6054962412383589,-0.6005109488397656,-1.54265633131969,-1.5546950848988106,-1.508040175383936,-1.5296777573189246,-1.5546950872679606,-1.5080401643628703,1.3186206515812042,1.353554766016105,1.3167823165064951,1.3535310038489887,1.3167836392538275,1.3529024588642677,1.3167836392538275,1.353384364060491,1.3167836392538275,1.4635436174862346,2.5243935155206985,-0.22263541600192238,-0.18640130844209774,-1.9747730327239534,0.7859384042095485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.4497279021149284,-0.9116952592323455,-0.29055027406618184,-0.3566316994784326,-0.13576648242052913,0.7639523217400822,0.1641572308076431,-1.0262911164074573,-2.332363208361752,-1.9234980282044352,-1.346327247465576,-0.5693607876431791,-1.1322109000783467,-2.30585755635339,1.5885884002525037,-0.6759098980195944,-0.4586062754077073,-0.3986107996039077,0.9068346596073343,-0.3590115263152669,-0.3382532748811513,-0.36133370550768373,-0.3573846370181099,-0.6038370611990675,-0.6037769904025871,-0.5992188712794346,-1.3218301688822065,-1.3050409453954672,-1.357819316676853,-1.3393052181276728,-1.3050409539509022,-1.3578192919487995,-0.7956503198521166,-1.3707626011088372,-1.3687497820793026,-1.3707922610108365,-1.3687534844398748,-1.3713648033748733,-1.3687534844398748,-1.3709724815500806,-1.3687534844398748,-1.347270085581966,-1.0983355425002608,4.4916483547764265,5.364769208745294,-0.31116194254284896,-2.023638590383841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.255424925905202,1.5412256930192325,-0.23418241669930118,-0.2632165248570092,1.0502008420938327,0.33294275063079337,-0.8763245570986343,-1.0414196947706411,-1.98304613545237,-0.9120239040292409,-0.923737621034766,-1.0335761861606034,-0.08676113083263405,-1.4955700597966533,0.9957836445708149,-0.12644409734628387,-0.3002744030647045,-0.5071564858993913,-1.1568855560955968,-0.2658095268889362,-0.26949400463538653,-0.25072493573465976,-0.2642777253180915,-0.602105718200224,-0.6028676331649085,-0.59640988092767,-1.2215873230189118,-1.244583647608952,-1.202167600718403,-1.2296668728990843,-1.2445836661260596,-1.2021676130645198,-0.7615861875753498,-1.1436253185927099,-1.124699187843854,-1.143640622610289,-1.1247035165651602,-1.1436244699596687,-1.1247035165651602,-1.1437572951110166,-1.1247035165651602,-1.1443059433971163,-1.07822455701553,-0.22263541600192238,-0.18640130844209774,-1.9531239421154472,-1.8151330923114155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.6221521100531437,1.4603179350493614,0.8256951516743519,0.6418439905062626,1.2355082365492014,0.33294275063079337,-2.084054556834824,-0.6285092832628667,-1.4239755865202985,-0.799637890231997,2.8795690168425243,-2.09463995420043,2.5352943388078226,1.7266653370984149,-2.603388086353734,2.4898272223872056,2.466790379737061,2.168758613508768,0.5624591960045109,0.6190528871334312,0.6400493656095783,0.6575331855062271,0.6330980892120193,-0.31478831682629216,-0.3899012290617089,-0.21312555543160142,0.17997058391557003,0.04454704404059357,0.3477056933572527,0.19980748083377275,0.04454704589115664,0.3477057273701935,3.2951516246174632,2.6708194818586164,2.6876942142098312,2.670755110920215,2.687692055149277,2.6690276935169126,2.687692055149277,2.670396299276978,2.687692055149277,2.6611598246429486,-1.0298883595806423,-0.22263541600192238,-0.18640130844209774,2.9636748783671942,-1.7722981373559419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.53641050239086,1.4603179350493614,3.673799998797402,3.2880685449493465,1.8933494868657614,-3.149089623024018,-0.9731636066452369,-1.026009826871003,-0.9261171414858991,-0.687251876434753,-1.101670095321423,-1.5641080701805168,-0.08676113083263405,-1.2304280486265666,1.5885884002525037,2.4409005668028336,2.3845118075789844,2.0892475679162787,0.5107833465710502,3.2969896469878552,3.322219236081727,3.3348275106081937,3.2920803309287834,-0.6054429956894218,-0.6054962412383589,-0.6005109488397656,-1.54265633131969,-1.5546950848988106,-1.508040175383936,-1.5296777573189246,-1.5546950872679606,-1.5080401643628703,-0.7394778714458686,-1.0522254433606173,-1.0494978742102539,-1.0522358412980408,-1.0494974328223192,-1.052525168153263,-1.0494974328223192,-1.052295658844676,-1.0494974328223192,-1.050004784502997,-0.945054918526064,-0.22263541600192238,-0.18640130844209774,1.0220459970619848,-0.7552013443391434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3.4547187885524333,1.4198640560644253,3.673799998797402,3.2880685449493465,2.995928483875207,-3.149089623024018,-1.5613711668542323,-0.9160435644678371,0.8136668781834914,0.9236143213257412,0.32178969897183196,1.818032690446431,-0.08676113083263405,1.0106130266772886,-1.1213761971495069,3.0554695333639135,3.5025090543893485,3.504680746327702,1.6250042416350232,3.2969896469878552,2.9052890799848448,3.3348275106081937,3.2920803309287834,-0.6054429956894218,-0.6054962412383589,-0.6001944236776254,-1.54265633131969,-1.5546950848988106,-1.4579541384612873,-1.5296777573189246,-1.5546950872679606,-1.4579541225913732,0.7349597214741206,1.0165473271242582,1.0145497284483858,1.0165725274684578,1.0145496286186269,1.017277465282334,1.0145496286186269,1.0167119375405154,1.0145496286186269,1.0075019787567434,0.7496977061554062,-0.22263541600192238,-0.18640130844209774,-0.8970283114320657,1.7940126859910963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3.4547187885524333,1.318729358602086,2.5962611661803683,2.1513556357728625,2.995928483875207,-0.784682357634722,-1.920034313323132,-0.887502429969062,-0.46090515186359143,1.9725504501000168,2.8795690168425243,1.818032690446431,-0.08676113083263405,1.7266653370984149,-2.603388086353734,3.0554695333639135,3.5025090543893485,3.504680746327702,2.8012371505367164,2.5578201929664868,0.692259902275846,3.1557673964921484,2.269960322676231,-0.5981791095217704,-0.6033364782775609,-0.5625436239084691,-1.150947653632284,-1.273588323641579,-0.6698433882796685,-0.9738320667042217,-1.273588316066627,-0.6698433930446444,3.2951516246174632,2.6708194818586164,2.6876942142098312,2.670755110920215,2.687692055149277,2.6690276935169126,2.687692055149277,2.670396299276978,2.687692055149277,2.6611598246429486,-0.6919955889440129,-0.22263541600192238,-0.18640130844209774,-1.5268750521714742,1.6766866185367397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.5901557916544198,1.500771814034297,3.673799998797402,3.2880685449493465,0.031010172589302935,0.33294275063079337,-0.9821301853069596,-0.9461314012790571,-0.0637066110164749,-0.8745618994301596,-0.501147994603956,1.818032690446431,2.450983873546072,-0.21039126680024525,0.06423331421387067,1.8235624821230463,1.4463287357243895,1.1539321964125127,-0.11545320513863402,3.2969896469878552,3.322219236081727,3.3348275106081937,3.2920803309287834,-0.6054429956894218,-0.6054962412383589,-0.6005109488397656,-1.54265633131969,-1.5546950848988106,-1.508040175383936,-1.5296777573189246,-1.5546950872679606,-1.5080401643628703,-0.5195480864775225,-0.46081549104951125,-0.4564327610159718,-0.46080773033704076,-0.45643175318065143,-0.46066354065972537,-0.45643175318065143,-0.4607582128542087,-0.45643175318065143,-0.47717114709656044,-0.6042020270575075,-0.22263541600192238,-0.18640130844209774,0.5562550541644862,1.4839915258016174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.4159177947414866,-0.14570106065258726,-0.363351620508869,2.3765433116192,-0.524912010776804,0.33294275063079337,0.28108141655650454,2.5169612155352,0.26683875003095425,-2.07334604660076,-0.23424928317397073,0.0274875818792235,-0.08676113083263405,0.08683799412927885,0.1489197078826855,-0.3814500254331261,-0.3920074174296187,-0.4499303122511107,-0.8930617799393552,2.262881559602632,3.0870900201433744,1.9258940438467014,2.3394905523025926,-0.45058448253442474,-0.44946722145650314,-0.4489741935195408,-0.12006216820978066,-0.10676772378294533,-0.13657914221618636,-0.12523437080561237,-0.10676773955692248,-0.13657913975607844,-0.37323801982520044,-0.22057021162321983,-0.22876402225599124,-0.22056838989221245,-0.2287627851194588,-0.22068181643042128,-0.2287627851194588,-0.22054611041919314,-0.2287627851194588,-0.22040856538142847,-0.24889794149343022,-0.22263541600192238,-0.18640130844209774,0.48748337679171233,0.16015647347179646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
